x1,x2
-1.28854,-0.788621
0.554408,-0.301423
1.64281,0.759121
-0.697818,0.492237
-0.115396,-1.26826
0.143935,0.305893
-2.54631,-0.213869
0.635286,-0.91402
-0.402966,1.52505
-0.489536,-0.486149
1.83746,-0.49919
0.712843,0.559632
-1.23387,0.495151
0.0602952,-0.421838
0.440569,2.09689
-0.959452,-0.314236
1.07806,-0.96612
-0.268146,0.501468
-0.91089,-1.46537
0.800335,-0.0260684
1.21592,0.0863124
-0.124208,0.183728
-1.2044,-2.47599
0.81869,0.792268
-1.55034,0.442787
0.17452,-0.696832
0.202429,1.9457
-0.851217,-0.380061
1.09965,-0.797171
0.443608,0.138965
-1.63395,1.50282
-0.225972,-1.01042
0.796854,1.2457
-0.599752,0.0273008
0.812768,-1.56841
-0.106487,0.820614
-0.989982,-0.756725
0.263501,-0.109719
2.07801,1.23516
-0.948276,0.53156
0.0195855,-1.54343
0.218127,0.623817
-1.823,-0.345351
0.574295,-0.667043
-0.46055,1.21707
-0.24324,-0.297467
2.04716,-0.334244
0.973018,0.145502
-0.882314,1.10903
-0.196292,-0.498439
1.11718,1.26296
-0.75818,0.154187
0.378375,-1.13053
0.00344287,0.1319
-2.55152,-1.38564
0.982649,-0.602055
1.51328,0.606438
-0.575836,0.452518
-0.281642,-1.96372
0.446073,0.833253
-1.37203,-0.0440318
0.254954,-0.410588
-0.464236,2.21481
-0.781002,-0.699232
1.42017,-0.465882
0.503399,0.354734
-1.62257,0.750713
0.0757831,-0.837335
0.322402,1.21779
-0.301849,-0.0818492
1.75986,-1.74935
-0.4679,0.995624
-0.891144,-1.28083
0.673073,-0.0568571
1.83155,0.421139
-0.608622,0.653827
-0.385685,-1.25753
0.244409,0.323744
-2.09158,0.258695
0.388636,-0.91783
-0.0736947,1.43042
-0.463505,-0.30042
1.51899,-0.775659
0.705886,0.348604
-1.00275,0.669191
-0.0118196,-0.181917
1.0632,2.42003
-1.11941,-0.123239
0.9437,-1.28551
-0.197442,0.675963
-1.33359,-1.39467
0.893037,-0.217987
1.03517,0.856855
-0.417914,0.155289
0.364159,-2.14941
0.184299,1.00574
-1.37819,-0.491182
0.445344,-0.378805
-0.862697,1.51764
-0.411799,-0.702342
1.23246,-0.00826202
0.255462,0.00122323
-1.1901,2.03872
-0.532608,-0.93279
1.16505,0.987137
-0.608141,0.218053
0.326801,-1.80286
0.146481,0.854645
-1.20759,-0.446087
0.278267,-0.231232
1.98536,0.48059
-0.66968,0.703045
-0.395724,-1.34522
0.307732,0.417514
-1.6568,0.185615
0.30437,-0.696421
-0.0741791,1.17653
-0.0344371,-0.0228866
3.44644,-1.71025
1.04871,0.532983
-1.39432,0.907521
-0.0404208,-0.756375
0.797827,1.8742
-0.961434,-0.117045
0.841047,-1.1185
-0.15019,0.493063
-1.60494,-1.71753
1.04399,-0.242157
1.51878,0.125368
-0.366365,0.528728
-0.780653,-1.65289
0.61439,0.608389
-1.23932,0.338603
0.0908209,-0.345727
0.241653,2.61427
-1.02076,-0.469901
1.29914,-0.919201
0.667007,0.217395
-1.43157,1.28663
-0.189803,-0.896963
0.709644,1.13797
-0.441936,0.0150302
1.02184,-1.91758
-0.142885,1.01001
-1.14982,-0.900025
0.539522,-0.21741
1.487,0.907149
-0.712522,0.388714
0.0297382,-1.22959
0.0796323,0.236424
-2.81424,-0.566708
0.760257,-0.862783
-0.593228,1.51487
-0.455419,-0.570197
1.95623,-0.296359
0.930688,0.150126
-0.865197,1.06223
-0.1707,-0.448503
1.47431,1.70579
-1.02721,0.196633
0.489648,-1.40899
0.00895138,0.612886
-1.55766,-0.869234
0.719769,-0.429695
1.1615,0.48103
-0.244179,0.187389
-0.322381,-2.4476
0.506897,0.973599
-1.55569,-0.0678297
0.361431,-0.567408
-0.405672,1.83039
-0.656813,-0.601786
1.25193,-0.394814
0.325686,0.235151
-1.91695,0.860308
0.100997,-0.989161
0.349936,1.38598
-0.528424,-0.149827
1.22073,-1.18587
-0.34191,0.706334
-0.675682,-0.995353
0.173485,-0.0126489
3.08944,0.0947056
-0.612159,0.989012
-0.778505,-1.44922
0.554762,0.495245
-1.90621,0.628358
0.194702,-0.935588
0.198546,1.37033
-0.462434,-0.184547
1.80677,-1.42405
1.02227,0.275622
-1.06775,1.06443
-0.161649,-0.60706
1.03333,1.48064
-0.848363,0.072892
0.538903,-1.151
-0.0295789,0.332135
-2.07879,-1.46041
1.00734,-0.467822
1.38442,0.749256
-0.585466,0.359864
-0.0522879,-1.89865
0.332394,0.840497
-1.31254,-0.194346
0.26247,-0.330888
-0.674999,2.02646
-0.668401,-0.753433
1.41534,-0.289949
0.562316,0.0610898
-1.01682,1.3893
-0.322121,-0.730356
0.841954,0.87799
-0.2087,0.0512606
0.761787,-2.62204
0.0753356,1.13431
-1.44369,-0.710393
0.594747,-0.398144
1.83885,0.652385
-0.707367,0.603431
-0.246236,-1.33293
0.233916,0.397644
-2.21219,0.0180078
0.50918,-0.898742
-0.244433,1.45543
-0.460782,-0.380293
1.6513,-0.616292
0.692945,0.447719
-1.10667,0.567117
0.0140066,-0.279689
0.708862,2.29947
-1.05743,-0.241542
1.04795,-1.12904
-0.25573,0.606373
-1.1174,-1.4757
0.870959,-0.108994
1.27633,0.239889
-0.247606,0.288431
-0.685462,-1.95134
0.622346,0.758863
-1.39556,0.229914
0.187757,-0.498338
-0.0189327,1.68247
-0.663449,-0.393062
1.03691,-0.583204
0.109859,0.0488618
-2.65796,1.93268
-0.122718,-1.16329
0.725776,1.48662
-0.748762,-0.0520703
1.12996,-1.67663
-0.232392,0.933595
-1.0017,-0.966593
0.487037,-0.139858
1.8492,1.40929
-0.982805,0.410887
0.192901,-1.50346
0.139646,0.620234
-1.73439,-0.540581
0.630727,-0.581786
-0.586296,1.13537
-0.186669,-0.290894
2.57814,-0.121069
1.11541,0.0630896
-0.867529,1.32384
-0.312686,-0.620015
1.39291,1.30974
-0.871652,0.262548
0.305458,-1.29852
0.0509138,0.429354
-1.97936,-0.849879
0.812037,-0.606657
1.39212,0.414231
-0.416627,0.394389
-0.40218,-1.68435
0.443457,0.671789
-1.221,0.0731685
0.10413,-0.20821
-0.319784,2.77627
-0.918271,-0.681239
1.48451,-0.643308
0.626521,0.360324
-1.69984,0.985206
-0.00156907,-0.936252
0.468225,1.27976
-0.463673,-0.0809571
1.4325,-1.71301
-0.353861,0.977317
-0.95561,-1.13498
0.595859,-0.106096
1.75719,0.237011
-0.508364,0.65818
-0.474816,-1.15667
0.198081,0.217549
-2.38041,0.519808
0.331416,-1.03961
0.0626477,1.5475
-0.589275,-0.309137
1.57425,-0.995903
0.825471,0.317118
-1.01492,0.821422
-0.0610713,-0.386247
1.01009,1.82338
-0.987708,-0.0175007
0.732653,-1.21861
-0.103356,0.530974
-1.27682,-1.11051
0.735634,-0.253082
0.987724,0.675004
-0.134738,0.0647049
0.224815,-2.95653
0.312018,1.11365
-1.58491,-0.405416
0.514981,-0.526829
-0.821549,1.81544
-0.553233,-0.771279
1.37061,-0.135635
0.478047,0.102713
-1.52739,1.68884
-0.322978,-1.00152
0.920664,1.18376
-0.61476,0.0850185
0.675932,-1.66244
-0.031346,0.844308
-1.07048,-0.672194
0.283627,-0.150007
2.26017,1.07609
-0.909522,0.626043
-0.123941,-1.56072
0.28243,0.618577
-1.87842,-0.179533
0.520566,-0.730898
-0.351793,1.27201
-0.289076,-0.293751
2.05044,-0.531825
0.779996,0.626973
-1.33976,0.519851
0.0852181,-0.550929
0.332684,1.67908
-0.749302,-0.254979
0.91012,-0.79695
-0.094142,0.171294
-1.38589,-2.28773
1.13001,-0.0238111
1.60004,0.0214534
-0.362518,0.608898
-0.946335,-1.69106
0.699274,0.60292
-1.27304,0.444112
0.0844214,-0.443892
0.351697,2.16382
-0.959812,-0.363988
1.13708,-0.928435
0.571831,0.14365
-1.21937,1.25823
-0.22417,-0.787035
0.725154,1.00182
-0.263763,0.0272502
0.970951,-2.17043
-0.0771157,1.07542
-1.2687,-0.859021
0.585348,-0.284211
1.63254,0.847488
-0.734234,0.468933
-0.0578105,-1.2904
0.141577,0.3407
-2.03514,-0.265577
0.592649,-0.774176
-0.421531,1.34225
-0.354471,-0.385955
1.63299,-0.363974
0.761151,0.0694392
-0.68214,0.966543
-0.0340671,-0.0737707
2.43354,2.45167
-1.13421,0.299403
0.435317,-1.60084
0.0629289,0.751385
-1.83603,-0.864462
0.792784,-0.55074
1.32324,0.44393
-0.383055,0.338351
-0.464223,-2.29113
0.557545,0.91147
-1.51937,0.0385666
0.305601,-0.561771
-0.270799,1.80207
-0.673678,-0.536751
1.1925,-0.468634
0.298557,0.185686
-2.29542,1.22671
0.036744,-1.11985
0.493619,1.50838
-0.683026,-0.143678
1.28062,-1.42831
-0.340448,0.847776
-0.825686,-1.05225
0.432914,-0.0617725
2.13274,0.362912
-0.648943,0.782848
-0.506267,-1.36547
0.373977,0.440309
-1.70854,0.311818
0.271907,-0.761203
0.00734139,1.22654
-0.209666,-0.119383
2.44311,-1.43009
1.05558,0.447859
-1.29553,0.976592
-0.0886285,-0.720823
0.89538,1.75655
-0.938207,-0.0490117
0.743979,-1.14605
-0.106843,0.463141
-1.64122,-1.52994
0.997023,-0.305003
1.19859,0.881216
-0.55783,0.244595
0.195886,-1.7676
0.197415,0.811289
-1.20321,-0.352385
0.217754,-0.207918
-1.08748,2.19805
-0.606846,-0.910744
1.54977,-0.0995744
0.668582,0.0262646
-0.997203,1.58049
-0.413262,-0.785471
0.969091,0.88025
-0.377534,0.120852
0.444023,-2.04511
0.133654,0.98203
-1.31953,-0.539824
0.431009,-0.333727
1.63465,0.45588
-0.558088,0.546845
-0.298694,-1.1619
0.0916535,0.133771
-3.01369,0.232791
0.500837,-1.04612
-0.159601,1.63272
-0.601979,-0.430704
1.82099,-0.826687
0.833666,0.460518
-1.18268,0.712979
-0.00933228,-0.493355
0.823304,2.13545
-1.04279,-0.163601
0.944572,-1.16994
-0.202429,0.590696
-1.18293,-1.3568
0.83237,-0.163058
1.25883,0.147747
-0.195519,0.262365
-0.997614,-2.31578
0.759566,0.805865
-1.52775,0.361311
0.196377,-0.654804
0.109172,1.89
-0.804598,-0.404567
1.10595,-0.726638
0.392034,0.142901
-1.63006,1.36646
-0.173863,-0.988796
0.719855,1.2482
-0.561563,-0.000268892
0.859048,-1.48627
-0.138402,0.782727
-0.928906,-0.780203
0.193048,-0.0701592
2.25654,1.4857
-1.01321,0.508245
0.0940655,-1.60183
0.203929,0.68236
-1.89184,-0.44933
0.636157,-0.673641
-0.536047,1.24106
-0.272497,-0.366393
2.18739,-0.254607
1.01034,0.198926
-0.968329,1.10851
-0.191877,-0.56166
1.10262,1.36838
-0.811863,0.126575
0.447217,-1.15667
-0.0054185,0.272643
-2.04717,-1.23681
0.9471,-0.521996
1.39828,0.636402
-0.532572,0.380274
-0.177755,-1.83661
0.376861,0.789108
-1.29124,-0.100985
0.21201,-0.308801
-0.51487,1.99489
-0.698038,-0.685287
1.35913,-0.377639
0.417406,0.323834
-1.55349,0.633802
0.104262,-0.760618
0.250597,1.15957
-0.0976807,-0.0313716
2.35232,-2.13256
-0.544106,1.03176
-0.878956,-1.39604
0.74657,-0.0286123
2.01017,0.131089
-0.532451,0.797437
-0.614451,-1.24495
0.362975,0.347244
-2.22001,0.647867
0.252084,-1.03165
0.165072,1.50269
-0.578555,-0.254343
1.4602,-1.07141
0.817151,0.250834
-0.932987,0.868063
-0.0760191,-0.330974
1.39202,2.14882
-1.11247,0.0570467
0.718188,-1.40561
-0.0849607,0.685571
-1.52062,-1.14855
0.835376,-0.353487
1.14752,0.673185
-0.371596,0.211115
0.0148922,-2.14489
0.338979,0.951847
-1.42479,-0.261442
0.369196,-0.433838
-0.601804,1.61839
-0.510982,-0.617623
1.20273,-0.203474
0.221743,0.0318572
-1.70669,2.17072
-0.423845,-1.05838
1.07593,1.20233
-0.703971,0.14738
0.610727,-1.86021
0.0297043,0.932546
-1.19806,-0.641735
0.395974,-0.245748
2.06778,0.814892
-0.811025,0.644912
-0.218494,-1.46353
0.286856,0.528519
-1.7672,-0.0465509
0.432909,-0.706196
-0.248787,1.22185
-0.215077,-0.190343
2.29615,-0.767884
0.892878,0.621544
-1.39808,0.656625
0.0558619,-0.65941
0.485537,1.7923
-0.851626,-0.225681
0.918237,-0.923307
-0.162008,0.34994
-1.19559,-1.69752
0.980656,-0.0885176
1.38387,0.309839
-0.363451,0.394972
-0.504029,-1.61033
0.470228,0.615479
-1.18312,0.15324
0.0521649,-0.125195
-0.133253,2.912
-0.971334,-0.621672
1.44865,-0.750265
0.65929,0.320893
-1.64521,1.11166
-0.0667541,-0.94359
0.559733,1.25443
-0.481826,-0.0502455
1.33027,-1.8341
-0.288346,1.00868
-1.03983,-1.07502
0.598345,-0.149702
1.3848,1.13291
-0.787186,0.297662
0.203429,-1.24408
0.0584426,0.308905
-2.34619,-0.821012
0.834465,-0.718091
-0.763803,1.36182
-0.345455,-0.581505
1.88072,-0.0234153
0.893856,0.0196914
-0.683062,1.12512
-0.195663,-0.356823
1.58583,1.39133
-0.944653,0.320446
0.279912,-1.40567
0.0840672,0.546955
-1.59062,-0.618941
0.614745,-0.493173
1.16745,0.303995
-0.129891,0.131739
-0.703772,-2.55422
0.652919,0.918588
-1.58871,0.150308
0.293466,-0.641123
-0.15473,1.92508
-0.757383,-0.522393
1.21466,-0.576884
0.394975,0.209381
-1.84938,1.15883
-0.0369854,-1.02262
0.550141,1.35678
-0.580049,-0.0807844
1.07384,-1.37798
-0.250883,0.775423
-0.826401,-0.915516
0.25174,-0.0538367
2.35231,0.235059
-0.627373,0.872875
-0.628655,-1.39273
0.451811,0.463092
-1.7769,0.452714
0.234955,-0.83552
0.0964444,1.2846
-0.32729,-0.157559
1.68919,-1.15201
0.918593,0.317011
-1.05961,0.919814
-0.0988177,-0.510264
0.858266,1.43064
-0.76078,0.0127511
0.572642,-1.03138
-0.00814506,0.0511958
-2.7888,-2.26153
1.09698,-0.420219
1.4031,0.889513
-0.669572,0.350444
0.0841858,-2.03139
0.2928,0.921522
-1.36511,-0.299468
0.345917,-0.379184
-0.892268,2.16769
-0.653308,-0.847515
1.50843,-0.201988
0.631347,0.113039
-1.17685,1.39504
-0.293028,-0.811733
0.822112,0.985012
-0.349309,0.0606445
0.900467,-2.45389
-0.00295508,1.12208
-1.37425,-0.798255
0.606928,-0.348282
1.7624,0.765734
-0.735542,0.544586
-0.151982,-1.33067
0.196324,0.393494
-2.1641,-0.131764
0.56189,-0.849432
-0.340029,1.41804
-0.420602,-0.398916
1.66755,-0.49445
0.64843,0.485398
-1.12908,0.483515
0.0291317,-0.24367
0.650022,2.77521
-1.09919,-0.332234
1.18465,-1.11177
-0.328438,0.649702
-1.08097,-1.65299
0.939651,-0.0522458
1.36661,0.0654871
-0.258325,0.401711
-1.03005,-1.99942
0.766893,0.708747
-1.4226,0.441906
0.134784,-0.595975
0.224973,1.76683
-0.771568,-0.323442
0.999263,-0.760037
0.292546,0.0843108
-1.77221,1.70682
-0.263727,-1.06382
0.867852,1.29037
-0.66935,0.0459038
0.822793,-1.68125
-0.0941305,0.884187
-1.05954,-0.771977
0.36478,-0.161825
1.8267,1.02972
-0.854543,0.505171
-0.0146963,-1.4275
0.192431,0.512231
-1.67659,-0.277863
0.497127,-0.604994
-0.399244,1.13307
-0.109406,-0.127692
3.00316,-0.561475
1.15236,0.14533
-0.992956,1.30874
-0.287652,-0.683894
1.36155,1.46972
-0.930267,0.211558
0.408628,-1.32105
0.0243179,0.495077
-2.04103,-1.04841
0.888492,-0.572859
1.41012,0.527819
-0.48343,0.398208
-0.29689,-1.7782
0.418207,0.739819
-1.26914,-0.0115466
0.167766,-0.284569
-0.462146,2.48837
-0.843053,-0.720576
1.48205,-0.524204
0.56921,0.381839
-1.70222,0.835584
0.0606508,-0.90017
0.368472,1.27281
-0.4076,-0.100528
1.47675,-1.537
-0.406671,0.919673
-0.851028,-1.16511
0.560358,-0.0603342
1.68385,0.346636
-0.529189,0.595363
-0.382789,-1.15288
0.130475,0.164809
-2.68693,0.395221
0.418482,-1.05522
-0.0457719,1.60614
-0.607877,-0.374442
1.7139,-0.925451
0.841438,0.391756
-1.10841,0.777105
-0.0402768,-0.457214
0.933995,1.99983
-1.02748,-0.0892728
0.844643,-1.20781
-0.15378,0.575292
-1.24521,-1.24372
0.795154,-0.213571
0.974562,0.769636
-0.256802,0.102199
0.346266,-2.37384
0.219646,1.06054
-1.46057,-0.483009
0.489973,-0.436565
-0.876137,1.62723
-0.460387,-0.745402
1.29636,-0.0384967
0.376337,0.0278013
-1.16101,1.70678
-0.42606,-0.882328
1.0122,0.985183
-0.510441,0.1442
0.412872,-1.62867
0.077423,0.765533
-1.08339,-0.487462
0.0906722,-0.0653348
3.07591,0.973274
-0.862011,0.788276
-0.355918,-1.61321
0.401711,0.631979
-2.0163,0.0859782
0.444363,-0.851497
-0.182856,1.37809
-0.399954,-0.307543
2.14317,-0.885175
0.912736,0.54608
-1.32257,0.736385
0.00986398,-0.633802
0.593788,1.71395
-0.841001,-0.161824
0.835366,-0.964658
-0.122181,0.3201
-1.62146,-1.99461
1.10149,-0.176595
1.56255,0.238251
-0.43276,0.540764
-0.694321,-1.77804
0.600115,0.682362
-1.30622,0.261734
0.137607,-0.407257
0.0499138,2.14892
-0.887945,-0.48552
1.239,-0.754228
0.530043,0.214181
-1.36266,1.06452
-0.111757,-0.795466
0.573409,1.07855
-0.228309,-0.00798367
1.47203,-2.3555
-0.237433,1.11677
-1.20063,-1.08115
0.685713,-0.222765
1.59997,1.13436
-0.849371,0.390019
0.126562,-1.35502
0.118566,0.453109
-2.14845,-0.589203
0.738123,-0.729514
-0.634071,1.3392
-0.343129,-0.496208
1.76459,-0.143957
0.808341,0.188313
-0.853376,0.911496
-0.0844491,-0.278196
1.45781,1.9426
-1.08167,0.130631
0.607164,-1.42252
-0.0360474,0.662628
-1.55779,-1.01605
0.787247,-0.399154
1.16746,0.580732
-0.323635,0.214639
-0.128918,-2.07637
0.394101,0.90409
-1.41103,-0.15945
0.320119,-0.433451
-0.478428,1.62063
-0.534855,-0.56258
1.1614,-0.279961
0.109675,0.0913147
-2.75811,1.01585
0.196186,-1.1381
0.289845,1.60775
-0.691612,-0.24873
1.51884,-1.28441
-0.470635,0.822423
-0.692294,-1.18855
0.486698,-0.00186437
2.27131,0.0174014
-0.532306,0.905881
-0.738859,-1.30269
0.470892,0.401313
-1.68846,0.599941
0.152784,-0.829281
0.209668,1.24478
-0.297637,-0.110921
1.92305,-1.58868
1.07083,0.262472
-1.08163,1.12901
-0.189524,-0.651172
1.11339,1.51971
-0.890416,0.0971659
0.531289,-1.20617
-0.0269447,0.40866
-1.75723,-1.17514
0.896268,-0.441557
1.27755,0.653912
-0.466381,0.301651
-0.0863087,-1.70708
0.307262,0.72759
-1.19877,-0.149435
0.114806,-0.15177
-0.782955,2.54415
-0.768198,-0.826842
1.5577,-0.356599
0.704305,0.0601747
-1.10639,1.58695
-0.391221,-0.834538
0.954045,0.95017
-0.433898,0.117209
0.561818,-2.11393
0.0914036,1.02082
-1.32993,-0.616863
0.480667,-0.338027
1.66188,0.546935
-0.608966,0.544158
-0.252205,-1.209
0.137643,0.22214
-2.36968,0.0737772
0.509009,-0.948632
-0.218679,1.51439
-0.50978,-0.401398
1.70539,-0.681531
0.74103,0.454995
-1.13417,0.614523
0.00990326,-0.365969
0.6483,1.94321
-0.953656,-0.194892
0.93191,-1.05148
-0.191698,0.48541
-1.03889,-1.30841
0.754322,-0.11206
1.16573,0.191478
-0.0431888,0.0527142
-1.18602,-3.14334
0.763438,0.888452
-1.62799,0.306792
0.248989,-0.709895
0.0237623,2.02545
-0.840181,-0.472025
1.19887,-0.711047
0.46962,0.196073
-1.85353,1.414
-0.136277,-1.05812
0.69706,1.34829
-0.636952,-0.0296054
0.981924,-1.53179
-0.188437,0.838812
-0.940945,-0.867099
0.332783,-0.103898
2.09687,1.52316
-1.02205,0.455164
0.165519,-1.57626
0.168488,0.675492
-1.84101,-0.52771
0.655947,-0.633562
-0.585438,1.20062
-0.243192,-0.360473
2.15346,-0.150792
1.01467,0.0340223
-0.768985,1.23444
-0.270978,-0.507932
1.29039,1.15863
-0.766807,0.250328
0.253002,-1.19846
0.0333197,0.234717
-2.60903,-1.0499
0.901307,-0.706196
1.56306,0.426251
-0.514562,0.510024
-0.500968,-1.90332
0.534532,0.770633
-1.35986,0.112906
0.201796,-0.427795
-0.20496,2.22896
-0.8501,-0.600875
1.34926,-0.621908
0.533147,0.290526
-1.51549,0.925527
-0.0205469,-0.833052
0.457104,1.16562
-0.294327,-0.0444451
1.52456,-1.91067
-0.348319,1.03578
-1.02587,-1.16309
0.654076,-0.132038
1.8543,0.206842
-0.525285,0.713394
-0.524164,-1.19776
0.271701,0.284964
-2.02973,0.492361
0.278788,-0.949387
0.0902713,1.42092
-0.486543,-0.241151
1.4109,-0.938645
0.734025,0.262793
-0.91366,0.774889
-0.0278871,-0.153426
1.51001,2.58389
-1.15817,0.00610026
0.811627,-1.42304
-0.124399,0.727903
-1.53596,-1.27509
0.891727,-0.329891
1.15623,0.751767
-0.437788,0.222761
0.12073,-2.27965
0.307584,1.00805
-1.46297,-0.338602
0.424806,-0.455046
-0.703182,1.65406
-0.509089,-0.676358
1.2564,-0.153564
0.318293,0.0607714
-1.6419,1.90154
-0.363485,-1.04433
0.990674,1.21509
-0.673058,0.108899
0.67146,-1.76677
-0.0126977,0.898868
-1.13503,-0.676867
0.36204,-0.20226
1.93698,0.868185
-0.812386,0.587148
-0.146852,-1.43148
0.244027,0.503507
-1.70972,-0.123834
0.445179,-0.656473
-0.295992,1.17469
-0.143873,-0.139631
2.58574,-0.734485
0.898284,0.68868
-1.48015,0.613826
0.0924325,-0.704375
0.420935,1.89496
-0.882235,-0.277761
0.995002,-0.912518
-0.209575,0.403001
-1.18131,-1.85258
1.02713,-0.0452764
1.46734,0.0872254
-0.325663,0.493857
-0.785647,-1.56903
0.595776,0.563435
-1.18682,0.353762
0.0623388,-0.261632
0.274011,2.36891
-0.990981,-0.428875
1.23173,-0.914699
0.624913,0.187902
-1.34155,1.26265
-0.200275,-0.849556
0.709462,1.0815
-0.371166,0.0211722
0.925072,-1.83649
-0.114536,0.969849
-1.12898,-0.842599
0.483385,-0.207826
1.44996,0.839451
-0.663853,0.382217
0.00141814,-1.18468
0.0315456,0.0869948
-3.0823,-0.547297
0.749778,-0.891382
-0.565293,1.54736
-0.478443,-0.571575
1.98063,-0.346794
0.948284,0.130681
-0.850671,1.09485
-0.188589,-0.463194
1.54796,1.70994
-1.03662,0.223248
0.462672,-1.43706
0.0236788,0.62966
-1.59893,-0.844676
0.722286,-0.454032
1.18667,0.459796
-0.262198,0.210966
-0.391053,-2.52014
0.536199,0.974524
-1.57598,-0.0324534
0.356722,-0.589489
-0.368868,1.86639
-0.681494,-0.596177
1.25759,-0.428616
0.350091,0.240728
-1.93212,0.921034
0.0793779,-1.00567
0.386286,1.39413
-0.549535,-0.142253
1.20875,-1.22948
-0.331886,0.72782
-0.707148,-0.991863
0.218501,-0.0209891
2.68267,0.584466
-0.766058,0.842158
-0.490112,-1.53487
0.438845,0.567611
-1.93685,0.262188
0.353288,-0.861799
-0.0542531,1.35621
-0.391982,-0.247713
1.9631,-1.03105
0.93282,0.447416
-1.21969,0.834385
-0.0457335,-0.597652
0.728526,1.60783
-0.822684,-0.0810149
0.725298,-1.01218
-0.0763927,0.273164
-1.68801,-1.72519
1.05227,-0.269705
1.19948,0.969844
-0.615926,0.236956
0.288663,-1.83135
0.168436,0.863106
-1.22989,-0.422464
0.288781,-0.25141
-1.0033,1.81318
-0.506924,-0.842247
1.41601,-0.0257679
0.534574,0.00870372
-0.866127,1.44532
-0.375477,-0.675508
0.900028,0.780531
-0.121128,0.0418666
0.548539,-2.83977
0.181483,1.13721
-1.52162,-0.582047
0.567937,-0.46101
1.92093,0.488429
-0.659137,0.676242
-0.371996,-1.32042
0.281597,0.391394
-2.24884,0.225808
0.430485,-0.954924
-0.11111,1.4895
-0.508149,-0.346196
1.60929,-0.775671
0.744353,0.389129
-1.06291,0.674555
-0.0130307,-0.310833
0.943987,2.29022
-1.08962,-0.145376
0.951376,-1.23541
-0.203961,0.642988
-1.26624,-1.38668
0.871624,-0.191648
1.30868,0.123182
-0.234092,0.329677
-0.877193,-1.91395
0.699566,0.708839
-1.38501,0.361355
0.146195,-0.531582
0.137362,1.6988
-0.710542,-0.337044
0.991361,-0.684476
0.170068,0.0575998
-1.98159,1.74022
-0.220306,-1.10358
0.827666,1.36184
-0.703141,0.0158268
0.926196,-1.69099
-0.139092,0.907853
-1.04788,-0.839831
0.41428,-0.161433
1.84585,1.15538
-0.902456,0.478958
0.0521469,-1.4612
0.179937,0.555238
-1.70602,-0.363993
0.544686,-0.604003
-0.462255,1.1416
-0.155907,-0.199867
2.33462,-0.326286
1.0576,0.183091
-0.977245,1.17202
-0.22253,-0.605525
1.18118,1.39881
-0.852653,0.153084
0.436238,-1.21026
0.00112157,0.360357
-1.77053,-1.01488
0.838656,-0.487685
1.28841,0.551015
-0.414207,0.310374
-0.198559,-1.65411
0.342825,0.677356
-1.17625,-0.0648359
0.0148024,-0.0226593
-0.905342,3.87362
-0.858474,-0.804893
1.59282,-0.482266
0.609322,0.450683
-1.86871,0.812991
0.109491,-0.962729
0.327076,1.36115
-0.494753,-0.146443
1.706,-1.61959
-0.478179,0.959568
-0.841661,-1.27105
0.642513,-0.039429
1.82705,0.0770319
-0.463702,0.730275
-0.595134,-1.13908
0.264443,0.24159
-2.50551,0.794107
0.241664,-1.09785
0.210157,1.57805
-0.648951,-0.267667
1.52592,-1.17451
0.882803,0.248936
-0.96092,0.936165
-0.109015,-0.429171
1.22364,1.79699
-1.01766,0.0756682
0.634525,-1.31565
-0.0583029,0.57925
-1.41421,-1.018
0.740405,-0.333565
1.07526,0.598015
-0.214887,0.128705
-0.0461314,-2.87564
0.410735,1.07454
-1.60705,-0.256859
0.460321,-0.56681
-0.64708,1.87067
-0.617738,-0.712656
1.34564,-0.259594
0.477021,0.0573772
-1.35325,1.80506
-0.411181,-0.962078
1.02033,1.08877
-0.597367,0.139466
0.517513,-1.70776
0.0459588,0.837429
-1.12193,-0.568174
0.25842,-0.168728
2.31897,0.852849
-0.843522,0.702995
-0.265348,-1.53493
0.334643,0.584132
-1.87555,-0.00628648
0.448195,-0.770323
-0.232359,1.29243
-0.30736,-0.259666
1.97782,-0.712371
0.829229,0.549383
-1.27999,0.637471
0.0338057,-0.54873
0.482816,1.63262
-0.763383,-0.18363
0.828784,-0.872581
-0.0699978,0.160789
-1.84308,-2.49309
1.15613,-0.131205
1.61374,0.32255
-0.491132,0.558982
-0.643691,-1.90205
0.597714,0.746153
-1.36918,0.209436
0.181089,-0.464394
-0.0523531,2.30141
-0.904994,-0.550313
1.32294,-0.724194
0.571458,0.262074
-1.473,1.04539
-0.0796308,-0.848171
0.544592,1.1488
-0.333129,-0.0270165
1.44532,-2.09226
-0.280753,1.07502
-1.12053,-1.1064
0.663097,-0.182193
1.49795,1.16906
-0.838221,0.339177
0.184031,-1.31447
0.0881603,0.41369
-2.0328,-0.659313
0.748428,-0.674602
-0.677816,1.27641
-0.300257,-0.479949
1.7212,-0.0610132
0.796812,0.0542618
-0.678629,1.01007
-0.095069,-0.194023
1.97027,1.89575
-1.0926,0.31545
0.386546,-1.56246
0.0761541,0.712092
-1.78467,-0.790699
0.751542,-0.548119
1.2951,0.40162
-0.339093,0.313684
-0.489311,-2.15878
0.559339,0.868893
-1.47458,0.0713688
0.273585,-0.531675
-0.221877,1.7492
-0.657215,-0.499379
1.14699,-0.481466
0.241914,0.142854
-2.09718,1.18352
